Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,LoggedMinutes,UnloggedMinutes
2026352035,4/17/2016,838,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,60,"1,053","1,214",1113,327
2026352035,4/18/2016,"3,325",2.05999994277954,2.05999994277954,0,0,0,2.05999994277954,0,0,0,182,"1,062","1,419",1244,196
2026352035,4/19/2016,"2,424",1.5,1.5,0,0,0,1.5,0,0,0,141,785,"1,356",926,514
2026352035,4/20/2016,"7,222",4.48000001907349,4.48000001907349,0,0,0,4.48000001907349,0,0,0,327,623,"1,667",950,490
2026352035,4/21/2016,"2,467",1.52999997138977,1.52999997138977,0,0,0,1.52999997138977,0,0,0,153,749,"1,370",902,538
2026352035,4/22/2016,"2,915",1.80999994277954,1.80999994277954,0,0,0,1.80999994277954,0,0,0,162,712,"1,399",874,566
2026352035,4/23/2016,"12,357",7.71000003814697,7.71000003814697,0,0,0,7.71000003814697,0,0,0,432,458,"1,916",890,550
2026352035,4/24/2016,"3,490",2.16000008583069,2.16000008583069,0,0,0,2.16000008583069,0,0,0,164,704,"1,401",868,572
2026352035,4/25/2016,"6,017",3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,260,821,"1,576",1081,359
2026352035,4/26/2016,"5,933",3.6800000667572,3.6800000667572,0,0,0,3.6800000667572,0,0,0,288,"1,018","1,595",1306,134
2026352035,4/27/2016,"6,088",3.76999998092651,3.76999998092651,0,0,0,3.76999998092651,0,0,0,286,586,"1,593",872,568
2026352035,4/28/2016,"6,375",3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,331,626,"1,649",957,483
2026352035,4/29/2016,"7,604",4.71000003814697,4.71000003814697,0,0,0,4.71000003814697,0,0,0,352,492,"1,692",844,596
2026352035,4/30/2016,"4,729",2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,233,594,"1,506",827,613
2026352035,5/1/2016,"3,609",2.27999997138977,2.27999997138977,0,0,0,2.27999997138977,0,0,0,191,716,"1,447",907,533
2026352035,5/2/2016,"7,018",4.34999990463257,4.34999990463257,0,0,0,4.34999990463257,0,0,0,355,716,"1,690",1071,369
2026352035,5/3/2016,"5,992",3.72000002861023,3.72000002861023,0,0,0,3.72000002861023,0,0,0,304,981,"1,604",1285,155
2026352035,5/4/2016,"6,564",4.07000017166138,4.07000017166138,0,0,0,4.07000017166138,0,0,0,345,530,"1,658",875,565
2026352035,5/5/2016,"12,167",7.53999996185303,7.53999996185303,0,0,0,7.53999996185303,0,0,0,475,479,"1,926",954,486
2026352035,5/6/2016,"8,198",5.07999992370605,5.07999992370605,0,0,0,5.07999992370605,0,0,0,383,511,"1,736",894,546
2026352035,5/7/2016,"4,193",2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,229,665,"1,491",894,546
2026352035,5/8/2016,"5,528",3.45000004768372,3.45000004768372,0,0,0,3.45000004768372,0,0,0,258,610,"1,555",868,572
2026352035,5/9/2016,"10,685",6.61999988555908,6.61999988555908,0,0,0,6.59999990463257,0,0,0,401,543,"1,869",944,496
2026352035,5/10/2016,254,0.159999996423721,0.159999996423721,0,0,0,0.159999996423721,0,0,0,17,"1,002","1,141",1019,421
2026352035,5/11/2016,"8,580",5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,330,569,"1,698",899,541
2026352035,5/12/2016,"8,891",5.51000022888184,5.51000022888184,0,0,0,5.51000022888184,0,0,0,343,330,"1,364",673,767
2320127002,4/12/2016,"10,725",7.48999977111816,7.48999977111816,0,1.16999995708466,0.310000002384186,6.01000022888184,0,13,9,306,"1,112","2,124",1440,0
2320127002,4/13/2016,"7,275",4.90000009536743,4.90000009536743,0,0,0,4.90000009536743,0,0,0,335,"1,105","2,003",1440,0
2320127002,4/14/2016,"3,973",2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,191,"1,249","1,696",1440,0
2320127002,4/15/2016,"5,205",3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,245,"1,195","1,801",1440,0
2320127002,4/16/2016,"5,057",3.41000008583069,3.41000008583069,0,0,0,3.40000009536743,0,0,0,195,"1,245","1,724",1440,0
2320127002,4/17/2016,"6,198",4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,249,"1,191","1,852",1440,0
2320127002,4/18/2016,"6,559",4.42000007629395,4.42000007629395,0,0,0.259999990463257,4.1399998664856,0,0,7,260,"1,173","1,905",1440,0
2320127002,4/19/2016,"5,997",4.03999996185303,4.03999996185303,0,0,0.379999995231628,3.66000008583069,0,0,11,228,"1,201","1,811",1440,0
2320127002,4/20/2016,"7,192",4.84999990463257,4.84999990463257,0,0,0.490000009536743,4.34000015258789,0,0,11,283,"1,146","1,922",1440,0
2320127002,4/21/2016,"3,404",2.28999996185303,2.28999996185303,0,0.0599999986588955,0.419999986886978,1.80999994277954,0,1,10,127,"1,302","1,610",1440,0
2320127002,4/22/2016,"5,583",3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,266,"1,174","1,851",1440,0
2320127002,4/23/2016,"5,079",3.42000007629395,3.42000007629395,0,0,0,3.42000007629395,0,0,0,242,"1,129","1,804",1371,69
2320127002,4/24/2016,"4,165",2.80999994277954,2.80999994277954,0,0,0,2.79999995231628,0,0,0,204,"1,236","1,725",1440,0
2320127002,4/25/2016,"3,588",2.42000007629395,2.42000007629395,0,0.230000004172325,0.200000002980232,1.99000000953674,0,3,5,152,"1,280","1,654",1440,0
2320127002,4/26/2016,"3,409",2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,147,"1,293","1,632",1440,0
2320127002,4/27/2016,"1,715",1.1599999666214,1.1599999666214,0,0,0,1.1599999666214,0,0,0,82,"1,358","1,481",1440,0
2320127002,4/28/2016,"1,532",1.02999997138977,1.02999997138977,0,0,0,1.02999997138977,0,0,0,76,"1,364","1,473",1440,0
2320127002,4/29/2016,924,0.620000004768372,0.620000004768372,0,0,0,0.620000004768372,0,0,0,45,"1,395","1,410",1440,0
2320127002,4/30/2016,"4,571",3.07999992370605,3.07999992370605,0,0,0,3.0699999332428,0,0,0,234,"1,206","1,779",1440,0
2320127002,5/1/2016,772,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,40,"1,400","1,403",1440,0
2320127002,5/2/2016,"3,634",2.45000004768372,2.45000004768372,0,0.360000014305115,0.209999993443489,1.87999999523163,0,5,6,123,"1,306","1,613",1440,0
2320127002,5/3/2016,"7,443",5.01999998092651,5.01999998092651,0,1.49000000953674,0.370000004768372,3.16000008583069,0,20,10,206,"1,204","1,878",1440,0
2320127002,5/4/2016,"1,201",0.810000002384186,0.810000002384186,0,0,0,0.810000002384186,0,0,0,52,"1,388","1,426",1440,0
2320127002,5/5/2016,"5,202",3.50999999046326,3.50999999046326,0,0,0.389999985694885,3.10999989509583,0,0,11,223,"1,206","1,780",1440,0
2320127002,5/6/2016,"4,878",3.28999996185303,3.28999996185303,0,0,0,3.28999996185303,0,0,0,204,"1,236","1,742",1440,0
2320127002,5/7/2016,"7,379",4.96999979019165,4.96999979019165,0,0,0,4.96999979019165,0,0,0,319,"1,121","1,972",1440,0
2320127002,5/8/2016,"5,161",3.48000001907349,3.48000001907349,0,0,0,3.47000002861023,0,0,0,247,"1,193","1,821",1440,0
2320127002,5/9/2016,"3,090",2.07999992370605,2.07999992370605,0,0,0,2.07999992370605,0,0,0,145,"1,295","1,630",1440,0
2320127002,5/10/2016,"6,227",4.19999980926514,4.19999980926514,0,0,0,4.19999980926514,0,0,0,290,"1,150","1,899",1440,0
2320127002,5/11/2016,"6,424",4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,300,"1,140","1,903",1440,0
2320127002,5/12/2016,"2,661",1.78999996185303,1.78999996185303,0,0,0,1.78999996185303,0,0,0,128,830,"1,125",958,482
2347167796,4/12/2016,"10,113",6.82999992370605,6.82999992370605,0,2,0.620000004768372,4.19999980926514,0,28,13,320,964,"2,344",1325,115
2347167796,4/13/2016,"10,352",7.01000022888184,7.01000022888184,0,1.6599999666214,1.94000005722046,3.41000008583069,0,19,32,195,676,"2,038",922,518
2347167796,4/14/2016,"10,129",6.69999980926514,6.69999980926514,0,0.0199999995529652,2.74000000953674,3.94000005722046,0,1,48,206,705,"2,010",960,480
2347167796,4/15/2016,"10,465",6.92000007629395,6.92000007629395,0,0.0700000002980232,1.41999995708466,5.42999982833862,0,1,24,284,720,"2,133",1029,411
2347167796,4/16/2016,"22,244",15.0799999237061,15.0799999237061,0,5.44999980926514,4.09999990463257,5.53000020980835,0,66,72,268,968,"2,670",1374,66
2347167796,4/17/2016,"5,472",3.61999988555908,3.61999988555908,0,0.0799999982118607,0.280000001192093,3.25999999046326,0,1,7,249,508,"1,882",765,675
2347167796,4/18/2016,"8,247",5.44999980926514,5.44999980926514,0,0.790000021457672,0.860000014305115,3.78999996185303,0,11,16,206,678,"1,944",911,529
2347167796,4/19/2016,"6,711",4.44000005722046,4.44000005722046,0,0,0,4.44000005722046,0,0,7,382,648,"2,346",1037,403
2347167796,4/20/2016,"10,999",7.26999998092651,7.26999998092651,0,0.680000007152557,1.80999994277954,4.78000020980835,0,11,43,269,"1,011","2,198",1334,106
2347167796,4/21/2016,"10,080",6.75,6.75,0,1.85000002384186,1.52999997138977,3.38000011444092,0,23,26,208,761,"2,048",1018,422
2347167796,4/22/2016,"7,804",5.15999984741211,5.15999984741211,0,0.560000002384186,1.67999994754791,2.92000007629395,0,9,27,206,781,"1,946",1023,417
2347167796,4/23/2016,"16,901",11.3699998855591,11.3699998855591,0,2.77999997138977,1.45000004768372,7.15000009536743,0,32,35,360,591,"2,629",1018,422
2347167796,4/24/2016,"9,471",6.26000022888184,6.26000022888184,0,0,0,6.26000022888184,0,0,0,360,584,"2,187",944,496
2347167796,4/25/2016,"9,482",6.38000011444092,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,0,15,11,277,653,"2,095",956,484
2347167796,4/26/2016,"5,980",3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,227,732,"1,861",959,481
2347167796,4/27/2016,"11,423",7.57999992370605,7.57999992370605,0,1.86000001430511,0.400000005960464,5.32000017166138,0,26,9,295,623,"2,194",953,487
2347167796,4/28/2016,"5,439",3.59999990463257,3.59999990463257,0,0,0,3.59999990463257,0,0,0,229,764,"1,854",993,447
2347167796,4/29/2016,42,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,4,2,403,6,1434
2873212765,4/12/2016,"8,796",5.90999984741211,5.90999984741211,0,0.109999999403954,0.930000007152557,4.88000011444092,0,2,21,356,"1,061","1,982",1440,0
2873212765,4/13/2016,"7,618",5.11999988555908,5.11999988555908,0,0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,"1,028","2,004",1440,0
2873212765,4/14/2016,"7,910",5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,331,"1,109","1,893",1440,0
2873212765,4/15/2016,"8,482",5.69999980926514,5.69999980926514,0,0,0,5.69000005722046,0.00999999977648258,0,0,448,992,"2,063",1440,0
2873212765,4/16/2016,"9,685",6.65000009536743,6.65000009536743,0,3.10999989509583,0.0199999995529652,3.50999999046326,0.00999999977648258,47,1,305,"1,087","2,148",1440,0
2873212765,4/17/2016,"2,524",1.70000004768372,1.70000004768372,0,0,0.349999994039536,1.3400000333786,0,0,8,160,"1,272","1,529",1440,0
2873212765,4/18/2016,"7,762",5.23999977111816,5.23999977111816,0,0.0700000002980232,0.280000001192093,4.8899998664856,0,1,6,311,"1,122","1,890",1440,0
2873212765,4/19/2016,"7,948",5.36999988555908,5.36999988555908,0,0,0,5.3600001335144,0,0,0,389,"1,051","1,956",1440,0
2873212765,4/20/2016,"9,202",6.30000019073486,6.30000019073486,0,1.50999999046326,0.119999997317791,4.65999984741211,0.00999999977648258,22,5,378,"1,035","2,094",1440,0
2873212765,4/21/2016,"8,859",5.98000001907349,5.98000001907349,0,0.129999995231628,0.370000004768372,5.46999979019165,0.00999999977648258,2,10,371,"1,057","1,970",1440,0
2873212765,4/22/2016,"7,286",4.90000009536743,4.90000009536743,0,0.46000000834465,0,4.42000007629395,0.0199999995529652,46,0,366,"1,028","2,241",1440,0
2873212765,4/23/2016,"9,317",6.34999990463257,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,0.00999999977648258,28,5,330,"1,077","2,021",1440,0
2873212765,4/24/2016,"6,873",4.67999982833862,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,0,46,1,190,"1,203","1,898",1440,0
2873212765,4/25/2016,"7,373",4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,359,"1,081","1,907",1440,0
2873212765,4/26/2016,"8,242",5.53999996185303,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,0,2,5,309,"1,124","1,882",1440,0
2873212765,4/27/2016,"3,516",2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,"1,197","1,966",1440,0
2873212765,4/28/2016,"7,913",5.40999984741211,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,0,28,7,213,"1,192","1,835",1440,0
2873212765,4/29/2016,"7,365",4.94999980926514,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,0,20,23,206,"1,191","1,780",1440,0
2873212765,4/30/2016,"8,452",5.67999982833862,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,"1,167","1,830",1440,0
2873212765,5/1/2016,"7,399",4.96999979019165,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,0,7,18,196,"1,219","1,739",1440,0
2873212765,5/2/2016,"7,525",5.05999994277954,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,"1,099","1,878",1440,0
2873212765,5/3/2016,"7,412",4.98000001907349,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,"1,070","1,906",1440,0
2873212765,5/4/2016,"8,278",5.55999994277954,5.55999994277954,0,0,0,5.55999994277954,0,0,0,420,"1,020","2,015",1440,0
2873212765,5/5/2016,"8,314",5.6100001335144,5.6100001335144,0,0.779999971389771,0.800000011920929,4.03000020980835,0,13,23,311,"1,093","1,971",1440,0
2873212765,5/6/2016,"7,063",4.75,4.75,0,0,0.119999997317791,4.6100001335144,0.00999999977648258,0,5,370,"1,065","1,910",1440,0
2873212765,5/7/2016,"4,940",3.38000011444092,3.38000011444092,0,2.27999997138977,0.550000011920929,0.550000011920929,0,75,11,52,"1,302","1,897",1440,0
2873212765,5/8/2016,"8,168",5.53999996185303,5.53999996185303,0,2.90000009536743,0,2.64000010490417,0,46,0,326,"1,068","2,096",1440,0
2873212765,5/9/2016,"7,726",5.19000005722046,5.19000005722046,0,0,0,5.19000005722046,0,0,0,345,"1,095","1,906",1440,0
2873212765,5/10/2016,"8,275",5.55999994277954,5.55999994277954,0,0,0,5.55000019073486,0.00999999977648258,0,0,373,"1,067","1,962",1440,0
2873212765,5/11/2016,"6,440",4.32999992370605,4.32999992370605,0,0,0,4.32000017166138,0.00999999977648258,0,0,319,"1,121","1,826",1440,0
2873212765,5/12/2016,"7,566",5.1100001335144,5.1100001335144,0,0,0,5.1100001335144,0,0,0,268,720,"1,431",988,452
3372868164,4/12/2016,"4,747",3.24000000953674,3.24000000953674,0,0,0,3.23000001907349,0.00999999977648258,0,0,280,"1,160","1,788",1440,0
3372868164,4/13/2016,"9,715",6.63000011444092,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,"1,045","2,093",1440,0
3372868164,4/14/2016,"8,844",6.03000020980835,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,"1,039","2,065",1440,0
3372868164,4/15/2016,"7,451",5.07999992370605,5.07999992370605,0,0,0,5.05999994277954,0.0199999995529652,0,0,335,"1,105","1,908",1440,0
3372868164,4/16/2016,"6,905",4.73000001907349,4.73000001907349,0,0,0,4.69999980926514,0.0299999993294477,0,0,356,"1,084","1,908",1440,0
3372868164,4/17/2016,"8,199",5.88000011444092,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,"1,105","1,964",1440,0
3372868164,4/18/2016,"6,798",4.6399998664856,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,0,20,7,343,"1,070","2,014",1440,0
3372868164,4/19/2016,"7,711",5.26000022888184,5.26000022888184,0,0,0,5.23999977111816,0.0199999995529652,0,0,376,"1,064","1,985",1440,0
3372868164,4/20/2016,"4,880",3.32999992370605,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,"1,148","1,867",1440,0
3372868164,4/21/2016,"8,857",6.07000017166138,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,"1,037","2,124",1440,0
3372868164,4/22/2016,"3,843",2.61999988555908,2.61999988555908,0,0,0,2.60999989509583,0.00999999977648258,0,0,206,"1,234","1,669",1440,0
3372868164,4/23/2016,"7,396",5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,"1,115","1,995",1440,0
3372868164,4/24/2016,"6,731",4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,"1,127","1,921",1440,0
3372868164,4/25/2016,"5,995",4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,"1,024","2,010",1440,0
3372868164,4/26/2016,"8,283",5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,"1,083","2,057",1440,0
3372868164,4/27/2016,"7,904",5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,"1,057","2,095",1440,0
3372868164,4/28/2016,"5,512",3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,"1,055","1,972",1440,0
3372868164,4/29/2016,"9,135",6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,"1,038","2,044",1440,0
3372868164,4/30/2016,"5,250",3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,"1,119","1,946",1440,0
3372868164,5/1/2016,"3,077",2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,"1,237",1014,426
3977333714,4/12/2016,"8,856",5.98000001907349,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,0,44,19,131,777,"1,450",971,469
3977333714,4/13/2016,"10,035",6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,"1,495",984,456
3977333714,4/14/2016,"7,641",5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,"1,433",1043,397
3977333714,4/15/2016,"9,010",6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,"1,468",884,556
3977333714,4/16/2016,"13,459",9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,"1,625",930,510
3977333714,4/17/2016,"10,415",6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,"1,529",874,566
3977333714,4/18/2016,"11,663",7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,"1,584",918,522
3977333714,4/19/2016,"12,414",8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,"1,638",1045,395
3977333714,4/20/2016,"11,658",7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,"1,554",1109,331
3977333714,4/21/2016,"6,093",4.07999992370605,4.07999992370605,0,0,0,4.05999994277954,0,0,0,242,712,"1,397",954,486
3977333714,4/22/2016,"8,911",5.96000003814697,5.96000003814697,0,2.32999992370605,0.579999983310699,3.05999994277954,0,33,12,188,731,"1,481",964,476
3977333714,4/23/2016,"12,058",8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,"1,638",1068,372
3977333714,4/24/2016,"14,112",10,10,0,3.26999998092651,4.55999994277954,2.17000007629395,0,30,95,129,660,"1,655",914,526
3977333714,4/25/2016,"11,177",8.47999954223633,8.47999954223633,0,5.61999988555908,0.430000007152557,2.41000008583069,0,50,9,133,781,"1,570",973,467
3977333714,4/26/2016,"11,388",7.61999988555908,7.61999988555908,0,0.449999988079071,4.21999979019165,2.95000004768372,0,7,95,170,797,"1,551",1069,371
3977333714,4/27/2016,"7,193",5.03999996185303,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,0,10,176,714,"1,377",900,540
3977333714,4/28/2016,"7,114",4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,"1,407",1017,423
3977333714,4/29/2016,"10,645",7.75,7.75,0,3.74000000953674,1.29999995231628,2.71000003814697,0,36,32,150,744,"1,545",962,478
3977333714,4/30/2016,"13,238",9.19999980926514,9.19999980926514,0,3.69000005722046,2.09999990463257,3.41000008583069,0,43,52,194,687,"1,650",976,464
3977333714,5/1/2016,"10,414",7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,"1,501",896,544
3977333714,5/2/2016,"16,520",11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,"1,760",1056,384
3977333714,5/3/2016,"14,335",9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,"1,710",940,500
3977333714,5/4/2016,"13,559",9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,"1,628",1104,336
3977333714,5/5/2016,"12,312",8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,"1,618",960,480
3977333714,5/6/2016,"11,677",8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,"1,590",928,512
3977333714,5/7/2016,"11,550",7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,"1,574",997,443
3977333714,5/8/2016,"13,585",9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,"1,633",984,456
3977333714,5/9/2016,"14,687",10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,"1,159","1,667",1440,0
3977333714,5/10/2016,"13,072",8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,"1,630",988,452
3977333714,5/11/2016,746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,26,1414
4020332650,4/12/2016,"8,539",6.11999988555908,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,0,4,15,331,712,"3,654",1062,378
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,981",1440,0
4020332650,4/14/2016,108,0.0799999982118607,0.0799999982118607,0,0,0,0.0299999993294477,0,0,0,3,"1,437","2,011",1440,0
4020332650,4/15/2016,"1,882",1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,"1,299","2,951",1440,0
4020332650,4/16/2016,"1,982",1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,"1,222","3,051",1363,77
4020332650,4/17/2016,16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,"1,438","1,990",1440,0
4020332650,4/18/2016,62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,"1,438","1,995",1440,0
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/22/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/23/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/28/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,980",1440,0
4020332650,5/2/2016,475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,"1,350","2,207",1392,48
4020332650,5/3/2016,"4,496",3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,"2,828",1124,316
4020332650,5/4/2016,"10,252",7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,"3,879",936,504
4020332650,5/5/2016,"11,728",8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,"3,429",1192,248
4020332650,5/6/2016,"4,369",3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,"2,704",1032,408
4020332650,5/7/2016,"6,132",4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,"1,256","2,975",1440,0
4020332650,5/8/2016,"5,862",4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,"3,089",1038,402
4020332650,5/9/2016,"4,556",3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,"1,225","2,785",1406,34
4020332650,5/10/2016,"5,546",3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,"2,926",980,460
4020332650,5/11/2016,"3,689",2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,"1,296","2,645",1440,0
4020332650,5/12/2016,590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,"1,120",742,698
4057192912,4/12/2016,"5,394",4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,"1,276","2,286",1440,0
4057192912,4/13/2016,"5,974",4.46999979019165,4.46999979019165,0,0,0,4.36999988555908,0,0,0,160,"1,280","2,306",1440,0
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,0,"1,440","1,776",1440,0
4057192912,4/15/2016,"3,984",2.95000004768372,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,"1,527",970,470
4319703577,4/12/2016,"7,753",5.19999980926514,5.19999980926514,0,0,0,0,0,0,0,0,"1,440","2,115",1440,0
